INPUT_TABLE
Variable ID
AgCost

region,AgSupplySector,AgSupplySubsector,AgProductionTechnology,year,nonLandVariableCost
Canada,Forest,Forest,Forest,1975,29.59
Canada,Forest,Forest,Forest,1990,29.59
Canada,Forest,Forest,Forest,2005,29.59
Canada,Forest,Forest,Forest,2010,29.59
Canada,Forest,Forest,Forest,2015,29.59
Canada,Forest,Forest,Forest,2020,29.59
Canada,Forest,Forest,Forest,2025,29.59
Canada,Forest,Forest,Forest,2030,29.59
Canada,Forest,Forest,Forest,2035,29.59
Canada,Forest,Forest,Forest,2040,29.59
Canada,Forest,Forest,Forest,2045,29.59
Canada,Forest,Forest,Forest,2050,29.59
Canada,Forest,Forest,Forest,2055,29.59
Canada,Forest,Forest,Forest,2060,29.59
Canada,Forest,Forest,Forest,2065,29.59
Canada,Forest,Forest,Forest,2070,29.59
Canada,Forest,Forest,Forest,2075,29.59
Canada,Forest,Forest,Forest,2080,29.59
Canada,Forest,Forest,Forest,2085,29.59
Canada,Forest,Forest,Forest,2090,29.59
Canada,Forest,Forest,Forest,2095,29.59
Canada,Forest,Forest,Forest,2100,29.59
Central America and Caribbean,Forest,Forest,Forest,1975,29.59
Central America and Caribbean,Forest,Forest,Forest,1990,29.59
Central America and Caribbean,Forest,Forest,Forest,2005,29.59
Central America and Caribbean,Forest,Forest,Forest,2010,29.59
Central America and Caribbean,Forest,Forest,Forest,2015,29.59
Central America and Caribbean,Forest,Forest,Forest,2020,29.59
Central America and Caribbean,Forest,Forest,Forest,2025,29.59
Central America and Caribbean,Forest,Forest,Forest,2030,29.59
Central America and Caribbean,Forest,Forest,Forest,2035,29.59
Central America and Caribbean,Forest,Forest,Forest,2040,29.59
Central America and Caribbean,Forest,Forest,Forest,2045,29.59
Central America and Caribbean,Forest,Forest,Forest,2050,29.59
Central America and Caribbean,Forest,Forest,Forest,2055,29.59
Central America and Caribbean,Forest,Forest,Forest,2060,29.59
Central America and Caribbean,Forest,Forest,Forest,2065,29.59
Central America and Caribbean,Forest,Forest,Forest,2070,29.59
Central America and Caribbean,Forest,Forest,Forest,2075,29.59
Central America and Caribbean,Forest,Forest,Forest,2080,29.59
Central America and Caribbean,Forest,Forest,Forest,2085,29.59
Central America and Caribbean,Forest,Forest,Forest,2090,29.59
Central America and Caribbean,Forest,Forest,Forest,2095,29.59
Central America and Caribbean,Forest,Forest,Forest,2100,29.59
Central Asia,Forest,Forest,Forest,1975,29.59
Central Asia,Forest,Forest,Forest,1990,29.59
Central Asia,Forest,Forest,Forest,2005,29.59
Central Asia,Forest,Forest,Forest,2010,29.59
Central Asia,Forest,Forest,Forest,2015,29.59
Central Asia,Forest,Forest,Forest,2020,29.59
Central Asia,Forest,Forest,Forest,2025,29.59
Central Asia,Forest,Forest,Forest,2030,29.59
Central Asia,Forest,Forest,Forest,2035,29.59
Central Asia,Forest,Forest,Forest,2040,29.59
Central Asia,Forest,Forest,Forest,2045,29.59
Central Asia,Forest,Forest,Forest,2050,29.59
Central Asia,Forest,Forest,Forest,2055,29.59
Central Asia,Forest,Forest,Forest,2060,29.59
Central Asia,Forest,Forest,Forest,2065,29.59
Central Asia,Forest,Forest,Forest,2070,29.59
Central Asia,Forest,Forest,Forest,2075,29.59
Central Asia,Forest,Forest,Forest,2080,29.59
Central Asia,Forest,Forest,Forest,2085,29.59
Central Asia,Forest,Forest,Forest,2090,29.59
Central Asia,Forest,Forest,Forest,2095,29.59
Central Asia,Forest,Forest,Forest,2100,29.59
China,Forest,Forest,Forest,1975,29.59
China,Forest,Forest,Forest,1990,29.59
China,Forest,Forest,Forest,2005,29.59
China,Forest,Forest,Forest,2010,29.59
China,Forest,Forest,Forest,2015,29.59
China,Forest,Forest,Forest,2020,29.59
China,Forest,Forest,Forest,2025,29.59
China,Forest,Forest,Forest,2030,29.59
China,Forest,Forest,Forest,2035,29.59
China,Forest,Forest,Forest,2040,29.59
China,Forest,Forest,Forest,2045,29.59
China,Forest,Forest,Forest,2050,29.59
China,Forest,Forest,Forest,2055,29.59
China,Forest,Forest,Forest,2060,29.59
China,Forest,Forest,Forest,2065,29.59
China,Forest,Forest,Forest,2070,29.59
China,Forest,Forest,Forest,2075,29.59
China,Forest,Forest,Forest,2080,29.59
China,Forest,Forest,Forest,2085,29.59
China,Forest,Forest,Forest,2090,29.59
China,Forest,Forest,Forest,2095,29.59
China,Forest,Forest,Forest,2100,29.59
Colombia,Forest,Forest,Forest,1975,29.59
Colombia,Forest,Forest,Forest,1990,29.59
Colombia,Forest,Forest,Forest,2005,29.59
Colombia,Forest,Forest,Forest,2010,29.59
Colombia,Forest,Forest,Forest,2015,29.59
Colombia,Forest,Forest,Forest,2020,29.59
Colombia,Forest,Forest,Forest,2025,29.59
Colombia,Forest,Forest,Forest,2030,29.59
Colombia,Forest,Forest,Forest,2035,29.59
Colombia,Forest,Forest,Forest,2040,29.59
Colombia,Forest,Forest,Forest,2045,29.59
Colombia,Forest,Forest,Forest,2050,29.59
Colombia,Forest,Forest,Forest,2055,29.59
Colombia,Forest,Forest,Forest,2060,29.59
Colombia,Forest,Forest,Forest,2065,29.59
Colombia,Forest,Forest,Forest,2070,29.59
Colombia,Forest,Forest,Forest,2075,29.59
Colombia,Forest,Forest,Forest,2080,29.59
Colombia,Forest,Forest,Forest,2085,29.59
Colombia,Forest,Forest,Forest,2090,29.59
Colombia,Forest,Forest,Forest,2095,29.59
Colombia,Forest,Forest,Forest,2100,29.59
EU-12,Forest,Forest,Forest,1975,29.59
EU-12,Forest,Forest,Forest,1990,29.59
EU-12,Forest,Forest,Forest,2005,29.59
EU-12,Forest,Forest,Forest,2010,29.59
EU-12,Forest,Forest,Forest,2015,29.59
EU-12,Forest,Forest,Forest,2020,29.59
EU-12,Forest,Forest,Forest,2025,29.59
EU-12,Forest,Forest,Forest,2030,29.59
EU-12,Forest,Forest,Forest,2035,29.59
EU-12,Forest,Forest,Forest,2040,29.59
EU-12,Forest,Forest,Forest,2045,29.59
EU-12,Forest,Forest,Forest,2050,29.59
EU-12,Forest,Forest,Forest,2055,29.59
EU-12,Forest,Forest,Forest,2060,29.59
EU-12,Forest,Forest,Forest,2065,29.59
EU-12,Forest,Forest,Forest,2070,29.59
EU-12,Forest,Forest,Forest,2075,29.59
EU-12,Forest,Forest,Forest,2080,29.59
EU-12,Forest,Forest,Forest,2085,29.59
EU-12,Forest,Forest,Forest,2090,29.59
EU-12,Forest,Forest,Forest,2095,29.59
EU-12,Forest,Forest,Forest,2100,29.59
EU-15,Forest,Forest,Forest,1975,29.59
EU-15,Forest,Forest,Forest,1990,29.59
EU-15,Forest,Forest,Forest,2005,29.59
EU-15,Forest,Forest,Forest,2010,29.59
EU-15,Forest,Forest,Forest,2015,29.59
EU-15,Forest,Forest,Forest,2020,29.59
EU-15,Forest,Forest,Forest,2025,29.59
EU-15,Forest,Forest,Forest,2030,29.59
EU-15,Forest,Forest,Forest,2035,29.59
EU-15,Forest,Forest,Forest,2040,29.59
EU-15,Forest,Forest,Forest,2045,29.59
EU-15,Forest,Forest,Forest,2050,29.59
EU-15,Forest,Forest,Forest,2055,29.59
EU-15,Forest,Forest,Forest,2060,29.59
EU-15,Forest,Forest,Forest,2065,29.59
EU-15,Forest,Forest,Forest,2070,29.59
EU-15,Forest,Forest,Forest,2075,29.59
EU-15,Forest,Forest,Forest,2080,29.59
EU-15,Forest,Forest,Forest,2085,29.59
EU-15,Forest,Forest,Forest,2090,29.59
EU-15,Forest,Forest,Forest,2095,29.59
EU-15,Forest,Forest,Forest,2100,29.59
Europe_Eastern,Forest,Forest,Forest,1975,29.59
Europe_Eastern,Forest,Forest,Forest,1990,29.59
Europe_Eastern,Forest,Forest,Forest,2005,29.59
Europe_Eastern,Forest,Forest,Forest,2010,29.59
Europe_Eastern,Forest,Forest,Forest,2015,29.59
Europe_Eastern,Forest,Forest,Forest,2020,29.59
Europe_Eastern,Forest,Forest,Forest,2025,29.59
Europe_Eastern,Forest,Forest,Forest,2030,29.59
Europe_Eastern,Forest,Forest,Forest,2035,29.59
Europe_Eastern,Forest,Forest,Forest,2040,29.59
Europe_Eastern,Forest,Forest,Forest,2045,29.59
Europe_Eastern,Forest,Forest,Forest,2050,29.59
Europe_Eastern,Forest,Forest,Forest,2055,29.59
Europe_Eastern,Forest,Forest,Forest,2060,29.59
Europe_Eastern,Forest,Forest,Forest,2065,29.59
Europe_Eastern,Forest,Forest,Forest,2070,29.59
Europe_Eastern,Forest,Forest,Forest,2075,29.59
Europe_Eastern,Forest,Forest,Forest,2080,29.59
Europe_Eastern,Forest,Forest,Forest,2085,29.59
Europe_Eastern,Forest,Forest,Forest,2090,29.59
Europe_Eastern,Forest,Forest,Forest,2095,29.59
Europe_Eastern,Forest,Forest,Forest,2100,29.59
Europe_Non_EU,Forest,Forest,Forest,1975,29.59
Europe_Non_EU,Forest,Forest,Forest,1990,29.59
Europe_Non_EU,Forest,Forest,Forest,2005,29.59
Europe_Non_EU,Forest,Forest,Forest,2010,29.59
Europe_Non_EU,Forest,Forest,Forest,2015,29.59
Europe_Non_EU,Forest,Forest,Forest,2020,29.59
Europe_Non_EU,Forest,Forest,Forest,2025,29.59
Europe_Non_EU,Forest,Forest,Forest,2030,29.59
Europe_Non_EU,Forest,Forest,Forest,2035,29.59
Europe_Non_EU,Forest,Forest,Forest,2040,29.59
Europe_Non_EU,Forest,Forest,Forest,2045,29.59
Europe_Non_EU,Forest,Forest,Forest,2050,29.59
Europe_Non_EU,Forest,Forest,Forest,2055,29.59
Europe_Non_EU,Forest,Forest,Forest,2060,29.59
Europe_Non_EU,Forest,Forest,Forest,2065,29.59
Europe_Non_EU,Forest,Forest,Forest,2070,29.59
Europe_Non_EU,Forest,Forest,Forest,2075,29.59
Europe_Non_EU,Forest,Forest,Forest,2080,29.59
Europe_Non_EU,Forest,Forest,Forest,2085,29.59
Europe_Non_EU,Forest,Forest,Forest,2090,29.59
Europe_Non_EU,Forest,Forest,Forest,2095,29.59
Europe_Non_EU,Forest,Forest,Forest,2100,29.59
European Free Trade Association,Forest,Forest,Forest,1975,29.59
European Free Trade Association,Forest,Forest,Forest,1990,29.59
European Free Trade Association,Forest,Forest,Forest,2005,29.59
European Free Trade Association,Forest,Forest,Forest,2010,29.59
European Free Trade Association,Forest,Forest,Forest,2015,29.59
European Free Trade Association,Forest,Forest,Forest,2020,29.59
European Free Trade Association,Forest,Forest,Forest,2025,29.59
European Free Trade Association,Forest,Forest,Forest,2030,29.59
European Free Trade Association,Forest,Forest,Forest,2035,29.59
European Free Trade Association,Forest,Forest,Forest,2040,29.59
European Free Trade Association,Forest,Forest,Forest,2045,29.59
European Free Trade Association,Forest,Forest,Forest,2050,29.59
European Free Trade Association,Forest,Forest,Forest,2055,29.59
European Free Trade Association,Forest,Forest,Forest,2060,29.59
European Free Trade Association,Forest,Forest,Forest,2065,29.59
European Free Trade Association,Forest,Forest,Forest,2070,29.59
European Free Trade Association,Forest,Forest,Forest,2075,29.59
European Free Trade Association,Forest,Forest,Forest,2080,29.59
European Free Trade Association,Forest,Forest,Forest,2085,29.59
European Free Trade Association,Forest,Forest,Forest,2090,29.59
European Free Trade Association,Forest,Forest,Forest,2095,29.59
European Free Trade Association,Forest,Forest,Forest,2100,29.59
India,Forest,Forest,Forest,1975,29.59
India,Forest,Forest,Forest,1990,29.59
India,Forest,Forest,Forest,2005,29.59
India,Forest,Forest,Forest,2010,29.59
India,Forest,Forest,Forest,2015,29.59
India,Forest,Forest,Forest,2020,29.59
India,Forest,Forest,Forest,2025,29.59
India,Forest,Forest,Forest,2030,29.59
India,Forest,Forest,Forest,2035,29.59
India,Forest,Forest,Forest,2040,29.59
India,Forest,Forest,Forest,2045,29.59
India,Forest,Forest,Forest,2050,29.59
India,Forest,Forest,Forest,2055,29.59
India,Forest,Forest,Forest,2060,29.59
India,Forest,Forest,Forest,2065,29.59
India,Forest,Forest,Forest,2070,29.59
India,Forest,Forest,Forest,2075,29.59
India,Forest,Forest,Forest,2080,29.59
India,Forest,Forest,Forest,2085,29.59
India,Forest,Forest,Forest,2090,29.59
India,Forest,Forest,Forest,2095,29.59
India,Forest,Forest,Forest,2100,29.59
Indonesia,Forest,Forest,Forest,1975,29.59
Indonesia,Forest,Forest,Forest,1990,29.59
Indonesia,Forest,Forest,Forest,2005,29.59
Indonesia,Forest,Forest,Forest,2010,29.59
Indonesia,Forest,Forest,Forest,2015,29.59
Indonesia,Forest,Forest,Forest,2020,29.59
Indonesia,Forest,Forest,Forest,2025,29.59
Indonesia,Forest,Forest,Forest,2030,29.59
Indonesia,Forest,Forest,Forest,2035,29.59
Indonesia,Forest,Forest,Forest,2040,29.59
Indonesia,Forest,Forest,Forest,2045,29.59
Indonesia,Forest,Forest,Forest,2050,29.59
Indonesia,Forest,Forest,Forest,2055,29.59
Indonesia,Forest,Forest,Forest,2060,29.59
Indonesia,Forest,Forest,Forest,2065,29.59
Indonesia,Forest,Forest,Forest,2070,29.59
Indonesia,Forest,Forest,Forest,2075,29.59
Indonesia,Forest,Forest,Forest,2080,29.59
Indonesia,Forest,Forest,Forest,2085,29.59
Indonesia,Forest,Forest,Forest,2090,29.59
Indonesia,Forest,Forest,Forest,2095,29.59
Indonesia,Forest,Forest,Forest,2100,29.59
Japan,Forest,Forest,Forest,1975,29.59
Japan,Forest,Forest,Forest,1990,29.59
Japan,Forest,Forest,Forest,2005,29.59
Japan,Forest,Forest,Forest,2010,29.59
Japan,Forest,Forest,Forest,2015,29.59
Japan,Forest,Forest,Forest,2020,29.59
Japan,Forest,Forest,Forest,2025,29.59
Japan,Forest,Forest,Forest,2030,29.59
Japan,Forest,Forest,Forest,2035,29.59
Japan,Forest,Forest,Forest,2040,29.59
Japan,Forest,Forest,Forest,2045,29.59
Japan,Forest,Forest,Forest,2050,29.59
Japan,Forest,Forest,Forest,2055,29.59
Japan,Forest,Forest,Forest,2060,29.59
Japan,Forest,Forest,Forest,2065,29.59
Japan,Forest,Forest,Forest,2070,29.59
Japan,Forest,Forest,Forest,2075,29.59
Japan,Forest,Forest,Forest,2080,29.59
Japan,Forest,Forest,Forest,2085,29.59
Japan,Forest,Forest,Forest,2090,29.59
Japan,Forest,Forest,Forest,2095,29.59
Japan,Forest,Forest,Forest,2100,29.59
Mexico,Forest,Forest,Forest,1975,29.59
Mexico,Forest,Forest,Forest,1990,29.59
Mexico,Forest,Forest,Forest,2005,29.59
Mexico,Forest,Forest,Forest,2010,29.59
Mexico,Forest,Forest,Forest,2015,29.59
Mexico,Forest,Forest,Forest,2020,29.59
Mexico,Forest,Forest,Forest,2025,29.59
Mexico,Forest,Forest,Forest,2030,29.59
Mexico,Forest,Forest,Forest,2035,29.59
Mexico,Forest,Forest,Forest,2040,29.59
Mexico,Forest,Forest,Forest,2045,29.59
Mexico,Forest,Forest,Forest,2050,29.59
Mexico,Forest,Forest,Forest,2055,29.59
Mexico,Forest,Forest,Forest,2060,29.59
Mexico,Forest,Forest,Forest,2065,29.59
Mexico,Forest,Forest,Forest,2070,29.59
Mexico,Forest,Forest,Forest,2075,29.59
Mexico,Forest,Forest,Forest,2080,29.59
Mexico,Forest,Forest,Forest,2085,29.59
Mexico,Forest,Forest,Forest,2090,29.59
Mexico,Forest,Forest,Forest,2095,29.59
Mexico,Forest,Forest,Forest,2100,29.59
Middle East,Forest,Forest,Forest,1975,29.59
Middle East,Forest,Forest,Forest,1990,29.59
Middle East,Forest,Forest,Forest,2005,29.59
Middle East,Forest,Forest,Forest,2010,29.59
Middle East,Forest,Forest,Forest,2015,29.59
Middle East,Forest,Forest,Forest,2020,29.59
Middle East,Forest,Forest,Forest,2025,29.59
Middle East,Forest,Forest,Forest,2030,29.59
Middle East,Forest,Forest,Forest,2035,29.59
Middle East,Forest,Forest,Forest,2040,29.59
Middle East,Forest,Forest,Forest,2045,29.59
Middle East,Forest,Forest,Forest,2050,29.59
Middle East,Forest,Forest,Forest,2055,29.59
Middle East,Forest,Forest,Forest,2060,29.59
Middle East,Forest,Forest,Forest,2065,29.59
Middle East,Forest,Forest,Forest,2070,29.59
Middle East,Forest,Forest,Forest,2075,29.59
Middle East,Forest,Forest,Forest,2080,29.59
Middle East,Forest,Forest,Forest,2085,29.59
Middle East,Forest,Forest,Forest,2090,29.59
Middle East,Forest,Forest,Forest,2095,29.59
Middle East,Forest,Forest,Forest,2100,29.59
Pakistan,Forest,Forest,Forest,1975,29.59
Pakistan,Forest,Forest,Forest,1990,29.59
Pakistan,Forest,Forest,Forest,2005,29.59
Pakistan,Forest,Forest,Forest,2010,29.59
Pakistan,Forest,Forest,Forest,2015,29.59
Pakistan,Forest,Forest,Forest,2020,29.59
Pakistan,Forest,Forest,Forest,2025,29.59
Pakistan,Forest,Forest,Forest,2030,29.59
Pakistan,Forest,Forest,Forest,2035,29.59
Pakistan,Forest,Forest,Forest,2040,29.59
Pakistan,Forest,Forest,Forest,2045,29.59
Pakistan,Forest,Forest,Forest,2050,29.59
Pakistan,Forest,Forest,Forest,2055,29.59
Pakistan,Forest,Forest,Forest,2060,29.59
Pakistan,Forest,Forest,Forest,2065,29.59
Pakistan,Forest,Forest,Forest,2070,29.59
Pakistan,Forest,Forest,Forest,2075,29.59
Pakistan,Forest,Forest,Forest,2080,29.59
Pakistan,Forest,Forest,Forest,2085,29.59
Pakistan,Forest,Forest,Forest,2090,29.59
Pakistan,Forest,Forest,Forest,2095,29.59
Pakistan,Forest,Forest,Forest,2100,29.59
Russia,Forest,Forest,Forest,1975,29.59
Russia,Forest,Forest,Forest,1990,29.59
Russia,Forest,Forest,Forest,2005,29.59
Russia,Forest,Forest,Forest,2010,29.59
Russia,Forest,Forest,Forest,2015,29.59
Russia,Forest,Forest,Forest,2020,29.59
Russia,Forest,Forest,Forest,2025,29.59
Russia,Forest,Forest,Forest,2030,29.59
Russia,Forest,Forest,Forest,2035,29.59
Russia,Forest,Forest,Forest,2040,29.59
Russia,Forest,Forest,Forest,2045,29.59
Russia,Forest,Forest,Forest,2050,29.59
Russia,Forest,Forest,Forest,2055,29.59
Russia,Forest,Forest,Forest,2060,29.59
Russia,Forest,Forest,Forest,2065,29.59
Russia,Forest,Forest,Forest,2070,29.59
Russia,Forest,Forest,Forest,2075,29.59
Russia,Forest,Forest,Forest,2080,29.59
Russia,Forest,Forest,Forest,2085,29.59
Russia,Forest,Forest,Forest,2090,29.59
Russia,Forest,Forest,Forest,2095,29.59
Russia,Forest,Forest,Forest,2100,29.59
South Africa,Forest,Forest,Forest,1975,29.59
South Africa,Forest,Forest,Forest,1990,29.59
South Africa,Forest,Forest,Forest,2005,29.59
South Africa,Forest,Forest,Forest,2010,29.59
South Africa,Forest,Forest,Forest,2015,29.59
South Africa,Forest,Forest,Forest,2020,29.59
South Africa,Forest,Forest,Forest,2025,29.59
South Africa,Forest,Forest,Forest,2030,29.59
South Africa,Forest,Forest,Forest,2035,29.59
South Africa,Forest,Forest,Forest,2040,29.59
South Africa,Forest,Forest,Forest,2045,29.59
South Africa,Forest,Forest,Forest,2050,29.59
South Africa,Forest,Forest,Forest,2055,29.59
South Africa,Forest,Forest,Forest,2060,29.59
South Africa,Forest,Forest,Forest,2065,29.59
South Africa,Forest,Forest,Forest,2070,29.59
South Africa,Forest,Forest,Forest,2075,29.59
South Africa,Forest,Forest,Forest,2080,29.59
South Africa,Forest,Forest,Forest,2085,29.59
South Africa,Forest,Forest,Forest,2090,29.59
South Africa,Forest,Forest,Forest,2095,29.59
South Africa,Forest,Forest,Forest,2100,29.59
South America_Northern,Forest,Forest,Forest,1975,29.59
South America_Northern,Forest,Forest,Forest,1990,29.59
South America_Northern,Forest,Forest,Forest,2005,29.59
