INPUT_TABLE
Variable ID
LN3_DefaultShare

region,LandAllocatorRoot,LandNode1,LandNode2,LandNode3,year,default.share
Africa_Northern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2050,0.15
Africa_Northern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2055,0.15
Africa_Northern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2060,0.15
Africa_Northern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2065,0.15
Africa_Northern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2070,0.15
Africa_Northern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2075,0.15
Africa_Northern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2080,0.15
Africa_Northern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2085,0.15
Africa_Northern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2090,0.15
Africa_Northern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2095,0.15
Africa_Northern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2100,0.15
Africa_Southern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2020,0.03
Africa_Southern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2025,0.06
Africa_Southern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2030,0.105
Africa_Southern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2035,0.15
Africa_Southern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2040,0.15
Africa_Southern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2045,0.15
Africa_Southern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2050,0.15
Africa_Southern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2055,0.15
Africa_Southern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2060,0.15
Africa_Southern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2065,0.15
Africa_Southern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2070,0.15
Africa_Southern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2075,0.15
Africa_Southern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2080,0.15
Africa_Southern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2085,0.15
Africa_Southern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2090,0.15
Africa_Southern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2095,0.15
Africa_Southern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2100,0.15
Africa_Southern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2020,0.03
Africa_Southern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2025,0.06
Africa_Southern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2030,0.105
Africa_Southern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2035,0.15
Africa_Southern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2040,0.15
Africa_Southern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2045,0.15
Africa_Southern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2050,0.15
Africa_Southern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2055,0.15
Africa_Southern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2060,0.15
Africa_Southern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2065,0.15
Africa_Southern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2070,0.15
Africa_Southern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2075,0.15
Africa_Southern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2080,0.15
Africa_Southern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2085,0.15
Africa_Southern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2090,0.15
Africa_Southern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2095,0.15
Africa_Southern,root,AgroForestLand,AgroForest_NonPasture,CropLand,2100,0.15
Africa_Western,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2020,0.03
Africa_Western,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2025,0.06
Africa_Western,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2030,0.105
Africa_Western,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2035,0.15
Africa_Western,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2040,0.15
Africa_Western,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2045,0.15
Africa_Western,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2050,0.15
Africa_Western,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2055,0.15
Africa_Western,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2060,0.15
Africa_Western,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2065,0.15
Africa_Western,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2070,0.15
Africa_Western,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2075,0.15
Africa_Western,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2080,0.15
Africa_Western,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2085,0.15
Africa_Western,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2090,0.15
Africa_Western,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2095,0.15
Africa_Western,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2100,0.15
Africa_Western,root,AgroForestLand,AgroForest_NonPasture,CropLand,2020,0.03
Africa_Western,root,AgroForestLand,AgroForest_NonPasture,CropLand,2025,0.06
Africa_Western,root,AgroForestLand,AgroForest_NonPasture,CropLand,2030,0.105
Africa_Western,root,AgroForestLand,AgroForest_NonPasture,CropLand,2035,0.15
Africa_Western,root,AgroForestLand,AgroForest_NonPasture,CropLand,2040,0.15
Africa_Western,root,AgroForestLand,AgroForest_NonPasture,CropLand,2045,0.15
Africa_Western,root,AgroForestLand,AgroForest_NonPasture,CropLand,2050,0.15
Africa_Western,root,AgroForestLand,AgroForest_NonPasture,CropLand,2055,0.15
Africa_Western,root,AgroForestLand,AgroForest_NonPasture,CropLand,2060,0.15
Africa_Western,root,AgroForestLand,AgroForest_NonPasture,CropLand,2065,0.15
Africa_Western,root,AgroForestLand,AgroForest_NonPasture,CropLand,2070,0.15
Africa_Western,root,AgroForestLand,AgroForest_NonPasture,CropLand,2075,0.15
Africa_Western,root,AgroForestLand,AgroForest_NonPasture,CropLand,2080,0.15
Africa_Western,root,AgroForestLand,AgroForest_NonPasture,CropLand,2085,0.15
Africa_Western,root,AgroForestLand,AgroForest_NonPasture,CropLand,2090,0.15
Africa_Western,root,AgroForestLand,AgroForest_NonPasture,CropLand,2095,0.15
Africa_Western,root,AgroForestLand,AgroForest_NonPasture,CropLand,2100,0.15
Argentina,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2020,0.03
Argentina,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2025,0.06
Argentina,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2030,0.105
Argentina,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2035,0.15
Argentina,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2040,0.15
Argentina,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2045,0.15
Argentina,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2050,0.15
Argentina,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2055,0.15
Argentina,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2060,0.15
Argentina,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2065,0.15
Argentina,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2070,0.15
Argentina,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2075,0.15
Argentina,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2080,0.15
Argentina,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2085,0.15
Argentina,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2090,0.15
Argentina,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2095,0.15
Argentina,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2100,0.15
Argentina,root,AgroForestLand,AgroForest_NonPasture,CropLand,2020,0.03
Argentina,root,AgroForestLand,AgroForest_NonPasture,CropLand,2025,0.06
Argentina,root,AgroForestLand,AgroForest_NonPasture,CropLand,2030,0.105
Argentina,root,AgroForestLand,AgroForest_NonPasture,CropLand,2035,0.15
Argentina,root,AgroForestLand,AgroForest_NonPasture,CropLand,2040,0.15
Argentina,root,AgroForestLand,AgroForest_NonPasture,CropLand,2045,0.15
Argentina,root,AgroForestLand,AgroForest_NonPasture,CropLand,2050,0.15
Argentina,root,AgroForestLand,AgroForest_NonPasture,CropLand,2055,0.15
Argentina,root,AgroForestLand,AgroForest_NonPasture,CropLand,2060,0.15
Argentina,root,AgroForestLand,AgroForest_NonPasture,CropLand,2065,0.15
Argentina,root,AgroForestLand,AgroForest_NonPasture,CropLand,2070,0.15
Argentina,root,AgroForestLand,AgroForest_NonPasture,CropLand,2075,0.15
Argentina,root,AgroForestLand,AgroForest_NonPasture,CropLand,2080,0.15
Argentina,root,AgroForestLand,AgroForest_NonPasture,CropLand,2085,0.15
Argentina,root,AgroForestLand,AgroForest_NonPasture,CropLand,2090,0.15
Argentina,root,AgroForestLand,AgroForest_NonPasture,CropLand,2095,0.15
Argentina,root,AgroForestLand,AgroForest_NonPasture,CropLand,2100,0.15
Australia_NZ,root,AgroForestLand,AgroForest_NonPasture,CropLand,2020,0.03
Australia_NZ,root,AgroForestLand,AgroForest_NonPasture,CropLand,2025,0.06
Australia_NZ,root,AgroForestLand,AgroForest_NonPasture,CropLand,2030,0.105
Australia_NZ,root,AgroForestLand,AgroForest_NonPasture,CropLand,2035,0.15
Australia_NZ,root,AgroForestLand,AgroForest_NonPasture,CropLand,2040,0.15
Australia_NZ,root,AgroForestLand,AgroForest_NonPasture,CropLand,2045,0.15
Australia_NZ,root,AgroForestLand,AgroForest_NonPasture,CropLand,2050,0.15
Australia_NZ,root,AgroForestLand,AgroForest_NonPasture,CropLand,2055,0.15
Australia_NZ,root,AgroForestLand,AgroForest_NonPasture,CropLand,2060,0.15
Australia_NZ,root,AgroForestLand,AgroForest_NonPasture,CropLand,2065,0.15
Australia_NZ,root,AgroForestLand,AgroForest_NonPasture,CropLand,2070,0.15
Australia_NZ,root,AgroForestLand,AgroForest_NonPasture,CropLand,2075,0.15
Australia_NZ,root,AgroForestLand,AgroForest_NonPasture,CropLand,2080,0.15
Australia_NZ,root,AgroForestLand,AgroForest_NonPasture,CropLand,2085,0.15
Australia_NZ,root,AgroForestLand,AgroForest_NonPasture,CropLand,2090,0.15
Australia_NZ,root,AgroForestLand,AgroForest_NonPasture,CropLand,2095,0.15
Australia_NZ,root,AgroForestLand,AgroForest_NonPasture,CropLand,2100,0.15
Brazil,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2020,0.03
Brazil,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2025,0.06
Brazil,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2030,0.105
Brazil,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2035,0.15
Brazil,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2040,0.15
Brazil,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2045,0.15
Brazil,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2050,0.15
Brazil,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2055,0.15
Brazil,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2060,0.15
Brazil,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2065,0.15
Brazil,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2070,0.15
Brazil,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2075,0.15
Brazil,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2080,0.15
Brazil,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2085,0.15
Brazil,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2090,0.15
Brazil,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2095,0.15
Brazil,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2100,0.15
Brazil,root,AgroForestLand,AgroForest_NonPasture,CropLand,2020,0.03
Brazil,root,AgroForestLand,AgroForest_NonPasture,CropLand,2025,0.06
Brazil,root,AgroForestLand,AgroForest_NonPasture,CropLand,2030,0.105
Brazil,root,AgroForestLand,AgroForest_NonPasture,CropLand,2035,0.15
Brazil,root,AgroForestLand,AgroForest_NonPasture,CropLand,2040,0.15
Brazil,root,AgroForestLand,AgroForest_NonPasture,CropLand,2045,0.15
Brazil,root,AgroForestLand,AgroForest_NonPasture,CropLand,2050,0.15
Brazil,root,AgroForestLand,AgroForest_NonPasture,CropLand,2055,0.15
Brazil,root,AgroForestLand,AgroForest_NonPasture,CropLand,2060,0.15
Brazil,root,AgroForestLand,AgroForest_NonPasture,CropLand,2065,0.15
Brazil,root,AgroForestLand,AgroForest_NonPasture,CropLand,2070,0.15
Brazil,root,AgroForestLand,AgroForest_NonPasture,CropLand,2075,0.15
Brazil,root,AgroForestLand,AgroForest_NonPasture,CropLand,2080,0.15
Brazil,root,AgroForestLand,AgroForest_NonPasture,CropLand,2085,0.15
Brazil,root,AgroForestLand,AgroForest_NonPasture,CropLand,2090,0.15
Brazil,root,AgroForestLand,AgroForest_NonPasture,CropLand,2095,0.15
Brazil,root,AgroForestLand,AgroForest_NonPasture,CropLand,2100,0.15
Canada,root,AgroForestLand,AgroForest_NonPasture,CropLand,2020,0.03
Canada,root,AgroForestLand,AgroForest_NonPasture,CropLand,2025,0.06
Canada,root,AgroForestLand,AgroForest_NonPasture,CropLand,2030,0.105
Canada,root,AgroForestLand,AgroForest_NonPasture,CropLand,2035,0.15
Canada,root,AgroForestLand,AgroForest_NonPasture,CropLand,2040,0.15
Canada,root,AgroForestLand,AgroForest_NonPasture,CropLand,2045,0.15
Canada,root,AgroForestLand,AgroForest_NonPasture,CropLand,2050,0.15
Canada,root,AgroForestLand,AgroForest_NonPasture,CropLand,2055,0.15
Canada,root,AgroForestLand,AgroForest_NonPasture,CropLand,2060,0.15
Canada,root,AgroForestLand,AgroForest_NonPasture,CropLand,2065,0.15
Canada,root,AgroForestLand,AgroForest_NonPasture,CropLand,2070,0.15
Canada,root,AgroForestLand,AgroForest_NonPasture,CropLand,2075,0.15
Canada,root,AgroForestLand,AgroForest_NonPasture,CropLand,2080,0.15
Canada,root,AgroForestLand,AgroForest_NonPasture,CropLand,2085,0.15
Canada,root,AgroForestLand,AgroForest_NonPasture,CropLand,2090,0.15
Canada,root,AgroForestLand,AgroForest_NonPasture,CropLand,2095,0.15
Canada,root,AgroForestLand,AgroForest_NonPasture,CropLand,2100,0.15
Central America and Caribbean,root,AgroForestLand,AgroForest_NonPasture,CropLand,2020,0.03
Central America and Caribbean,root,AgroForestLand,AgroForest_NonPasture,CropLand,2025,0.06
Central America and Caribbean,root,AgroForestLand,AgroForest_NonPasture,CropLand,2030,0.105
Central America and Caribbean,root,AgroForestLand,AgroForest_NonPasture,CropLand,2035,0.15
Central America and Caribbean,root,AgroForestLand,AgroForest_NonPasture,CropLand,2040,0.15
Central America and Caribbean,root,AgroForestLand,AgroForest_NonPasture,CropLand,2045,0.15
Central America and Caribbean,root,AgroForestLand,AgroForest_NonPasture,CropLand,2050,0.15
Central America and Caribbean,root,AgroForestLand,AgroForest_NonPasture,CropLand,2055,0.15
Central America and Caribbean,root,AgroForestLand,AgroForest_NonPasture,CropLand,2060,0.15
Central America and Caribbean,root,AgroForestLand,AgroForest_NonPasture,CropLand,2065,0.15
Central America and Caribbean,root,AgroForestLand,AgroForest_NonPasture,CropLand,2070,0.15
Central America and Caribbean,root,AgroForestLand,AgroForest_NonPasture,CropLand,2075,0.15
Central America and Caribbean,root,AgroForestLand,AgroForest_NonPasture,CropLand,2080,0.15
Central America and Caribbean,root,AgroForestLand,AgroForest_NonPasture,CropLand,2085,0.15
Central America and Caribbean,root,AgroForestLand,AgroForest_NonPasture,CropLand,2090,0.15
Central America and Caribbean,root,AgroForestLand,AgroForest_NonPasture,CropLand,2095,0.15
Central America and Caribbean,root,AgroForestLand,AgroForest_NonPasture,CropLand,2100,0.15
Central Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2020,0.03
Central Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2025,0.06
Central Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2030,0.105
Central Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2035,0.15
Central Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2040,0.15
Central Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2045,0.15
Central Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2050,0.15
Central Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2055,0.15
Central Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2060,0.15
Central Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2065,0.15
Central Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2070,0.15
Central Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2075,0.15
Central Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2080,0.15
Central Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2085,0.15
Central Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2090,0.15
Central Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2095,0.15
Central Asia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2100,0.15
China,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2020,0.03
China,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2025,0.06
China,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2030,0.105
China,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2035,0.15
China,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2040,0.15
China,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2045,0.15
China,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2050,0.15
China,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2055,0.15
China,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2060,0.15
China,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2065,0.15
China,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2070,0.15
China,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2075,0.15
China,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2080,0.15
China,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2085,0.15
China,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2090,0.15
China,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2095,0.15
China,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2100,0.15
China,root,AgroForestLand,AgroForest_NonPasture,CropLand,2020,0.03
China,root,AgroForestLand,AgroForest_NonPasture,CropLand,2025,0.06
China,root,AgroForestLand,AgroForest_NonPasture,CropLand,2030,0.105
China,root,AgroForestLand,AgroForest_NonPasture,CropLand,2035,0.15
China,root,AgroForestLand,AgroForest_NonPasture,CropLand,2040,0.15
China,root,AgroForestLand,AgroForest_NonPasture,CropLand,2045,0.15
China,root,AgroForestLand,AgroForest_NonPasture,CropLand,2050,0.15
China,root,AgroForestLand,AgroForest_NonPasture,CropLand,2055,0.15
China,root,AgroForestLand,AgroForest_NonPasture,CropLand,2060,0.15
China,root,AgroForestLand,AgroForest_NonPasture,CropLand,2065,0.15
China,root,AgroForestLand,AgroForest_NonPasture,CropLand,2070,0.15
China,root,AgroForestLand,AgroForest_NonPasture,CropLand,2075,0.15
China,root,AgroForestLand,AgroForest_NonPasture,CropLand,2080,0.15
China,root,AgroForestLand,AgroForest_NonPasture,CropLand,2085,0.15
China,root,AgroForestLand,AgroForest_NonPasture,CropLand,2090,0.15
China,root,AgroForestLand,AgroForest_NonPasture,CropLand,2095,0.15
China,root,AgroForestLand,AgroForest_NonPasture,CropLand,2100,0.15
Colombia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2020,0.03
Colombia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2025,0.06
Colombia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2030,0.105
Colombia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2035,0.15
Colombia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2040,0.15
Colombia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2045,0.15
Colombia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2050,0.15
Colombia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2055,0.15
Colombia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2060,0.15
Colombia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2065,0.15
Colombia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2070,0.15
Colombia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2075,0.15
Colombia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2080,0.15
Colombia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2085,0.15
Colombia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2090,0.15
Colombia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2095,0.15
Colombia,root,AgroForestLand,AgroForest_NonPasture,CropLand,2100,0.15
EU-12,root,AgroForestLand,AgroForest_NonPasture,CropLand,2020,0.03
EU-12,root,AgroForestLand,AgroForest_NonPasture,CropLand,2025,0.06
EU-12,root,AgroForestLand,AgroForest_NonPasture,CropLand,2030,0.105
EU-12,root,AgroForestLand,AgroForest_NonPasture,CropLand,2035,0.15
EU-12,root,AgroForestLand,AgroForest_NonPasture,CropLand,2040,0.15
EU-12,root,AgroForestLand,AgroForest_NonPasture,CropLand,2045,0.15
EU-12,root,AgroForestLand,AgroForest_NonPasture,CropLand,2050,0.15
EU-12,root,AgroForestLand,AgroForest_NonPasture,CropLand,2055,0.15
EU-12,root,AgroForestLand,AgroForest_NonPasture,CropLand,2060,0.15
EU-12,root,AgroForestLand,AgroForest_NonPasture,CropLand,2065,0.15
EU-12,root,AgroForestLand,AgroForest_NonPasture,CropLand,2070,0.15
EU-12,root,AgroForestLand,AgroForest_NonPasture,CropLand,2075,0.15
EU-12,root,AgroForestLand,AgroForest_NonPasture,CropLand,2080,0.15
EU-12,root,AgroForestLand,AgroForest_NonPasture,CropLand,2085,0.15
EU-12,root,AgroForestLand,AgroForest_NonPasture,CropLand,2090,0.15
EU-12,root,AgroForestLand,AgroForest_NonPasture,CropLand,2095,0.15
EU-12,root,AgroForestLand,AgroForest_NonPasture,CropLand,2100,0.15
EU-15,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2020,0.03
EU-15,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2025,0.06
EU-15,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2030,0.105
EU-15,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2035,0.15
EU-15,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2040,0.15
EU-15,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2045,0.15
EU-15,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2050,0.15
EU-15,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2055,0.15
EU-15,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2060,0.15
EU-15,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2065,0.15
EU-15,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2070,0.15
EU-15,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2075,0.15
EU-15,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2080,0.15
EU-15,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2085,0.15
EU-15,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2090,0.15
EU-15,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2095,0.15
EU-15,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2100,0.15
EU-15,root,AgroForestLand,AgroForest_NonPasture,CropLand,2020,0.03
EU-15,root,AgroForestLand,AgroForest_NonPasture,CropLand,2025,0.06
EU-15,root,AgroForestLand,AgroForest_NonPasture,CropLand,2030,0.105
EU-15,root,AgroForestLand,AgroForest_NonPasture,CropLand,2035,0.15
EU-15,root,AgroForestLand,AgroForest_NonPasture,CropLand,2040,0.15
EU-15,root,AgroForestLand,AgroForest_NonPasture,CropLand,2045,0.15
EU-15,root,AgroForestLand,AgroForest_NonPasture,CropLand,2050,0.15
EU-15,root,AgroForestLand,AgroForest_NonPasture,CropLand,2055,0.15
EU-15,root,AgroForestLand,AgroForest_NonPasture,CropLand,2060,0.15
EU-15,root,AgroForestLand,AgroForest_NonPasture,CropLand,2065,0.15
EU-15,root,AgroForestLand,AgroForest_NonPasture,CropLand,2070,0.15
EU-15,root,AgroForestLand,AgroForest_NonPasture,CropLand,2075,0.15
EU-15,root,AgroForestLand,AgroForest_NonPasture,CropLand,2080,0.15
EU-15,root,AgroForestLand,AgroForest_NonPasture,CropLand,2085,0.15
EU-15,root,AgroForestLand,AgroForest_NonPasture,CropLand,2090,0.15
EU-15,root,AgroForestLand,AgroForest_NonPasture,CropLand,2095,0.15
EU-15,root,AgroForestLand,AgroForest_NonPasture,CropLand,2100,0.15
Europe_Eastern,root,AgroForestLand,AgroForest_NonPasture,AllForestLand,2020,0.03
